# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-07-17
#
# GRDC-No.:              4103500
# River:                 KOYUKUK RIVER
# Station:               HUGHES, ALAS.
# Country:               US
# Latitude (DD):       66.047
# Longitude (DD):      -154.261
# Catchment area (km²):      47656.0
# Altitude (m ASL):        76.2
# Next downstream station:      4103300
# Remarks:               
# Owner of original data: United Staes of America - US Geological Surveigh (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1960-01 - 1982-09
# No. of years:          23
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 8294
# DATA
YYYY-MM-DD;hh:mm; Value
1962-04-27;--:--;     23.220
1962-04-28;--:--;     23.220
1962-04-29;--:--;     23.220
1962-04-30;--:--;     23.220
1962-05-01;--:--;     53.802
1962-05-02;--:--;     53.802
1962-05-03;--:--;     53.802
1962-05-04;--:--;     53.802
1962-05-05;--:--;     53.802
1962-05-06;--:--;     53.802
1962-05-07;--:--;     53.802
1962-05-08;--:--;     53.802
1962-05-09;--:--;     53.802
1962-05-10;--:--;     53.802
1962-05-11;--:--;     53.802
1962-05-12;--:--;     53.802
1962-05-13;--:--;     53.802
1962-05-14;--:--;     53.802
1962-05-15;--:--;     53.802
1962-05-16;--:--;   2038.810
1962-05-17;--:--;   2038.810
1962-05-18;--:--;   2038.810
1962-05-19;--:--;   2038.810
1962-05-20;--:--;   2038.810
1962-05-21;--:--;   2038.810
1962-05-22;--:--;   2038.810
1962-05-23;--:--;   2038.810
1962-05-24;--:--;   2038.810
1962-05-25;--:--;   2038.810
1962-05-26;--:--;   2038.810
1962-05-27;--:--;   2038.810
1962-05-28;--:--;   2038.810
1962-05-29;--:--;   2038.810
1962-05-30;--:--;   2038.810
1962-05-31;--:--;   2038.810
1962-06-01;--:--;   3398.016
1962-06-02;--:--;   3398.016
1962-06-03;--:--;   3964.352
1962-06-04;--:--;   4247.520
1962-06-05;--:--;   4813.856
1962-06-06;--:--;   5380.192
1962-06-07;--:--;   4530.688
1962-06-08;--:--;   3964.352
1962-06-09;--:--;   3398.016
1962-06-10;--:--;   3114.848
1962-06-11;--:--;   3114.848
1962-06-12;--:--;   3114.848
1962-06-13;--:--;   3398.016
1962-06-14;--:--;   3454.650
1962-06-15;--:--;   3851.085
1962-06-16;--:--;   4190.886
1962-06-17;--:--;   3086.531
1962-06-18;--:--;   2293.661
1962-06-19;--:--;   1987.839
1962-06-20;--:--;   1704.671
1962-06-21;--:--;   1642.374
1962-06-22;--:--;   1834.929
1962-06-23;--:--;   1704.671
1962-06-24;--:--;   1517.780
1962-06-25;--:--;   1180.811
1962-06-26;--:--;    903.306
1962-06-27;--:--;    857.999
1962-06-28;--:--;    841.009
1962-06-29;--:--;    792.870
1962-06-30;--:--;    741.900
1962-07-01;--:--;    688.098
1962-07-02;--:--;    648.455
1962-07-03;--:--;    600.316
1962-07-04;--:--;    569.168
1962-07-05;--:--;    594.653
1962-07-06;--:--;    605.980
1962-07-07;--:--;    566.336
1962-07-08;--:--;    529.524
1962-07-09;--:--;    529.524
1962-07-10;--:--;    523.861
1962-07-11;--:--;    546.514
1962-07-12;--:--;    557.841
1962-07-13;--:--;    529.524
1962-07-14;--:--;    597.484
1962-07-15;--:--;    628.633
1962-07-16;--:--;    775.880
1962-07-17;--:--;    872.157
1962-07-18;--:--;    832.514
1962-07-19;--:--;    792.870
1962-07-20;--:--;    605.980
1962-07-21;--:--;    546.514
1962-07-22;--:--;    690.930
1962-07-23;--:--;    682.435
1962-07-24;--:--;    600.316
1962-07-25;--:--;    574.831
1962-07-26;--:--;    538.019
1962-07-27;--:--;    535.188
1962-07-28;--:--;    543.683
1962-07-29;--:--;    552.178
1962-07-30;--:--;    538.019
1962-07-31;--:--;    484.217
1962-08-01;--:--;    470.059
1962-08-02;--:--;    470.059
1962-08-03;--:--;    475.722
1962-08-04;--:--;    481.386
1962-08-05;--:--;    509.702
1962-08-06;--:--;    829.682
1962-08-07;--:--;    784.375
1962-08-08;--:--;    781.544
1962-08-09;--:--;    767.385
1962-08-10;--:--;    756.059
1962-08-11;--:--;    750.395
1962-08-12;--:--;    659.781
1962-08-13;--:--;    594.653
1962-08-14;--:--;    538.019
1962-08-15;--:--;    509.702
1962-08-16;--:--;    453.069
1962-08-17;--:--;    416.257
1962-08-18;--:--;    419.089
1962-08-19;--:--;    433.247
1962-08-20;--:--;    495.544
1962-08-21;--:--;    523.861
1962-08-22;--:--;    532.356
1962-08-23;--:--;    552.178
1962-08-24;--:--;    733.405
1962-08-25;--:--;    962.771
1962-08-26;--:--;    894.811
1962-08-27;--:--;    889.148
1962-08-28;--:--;    925.959
1962-08-29;--:--;    971.266
1962-08-30;--:--;    948.613
1962-08-31;--:--;    917.464
1962-09-01;--:--;   1158.157
1962-09-02;--:--;   1336.553
1962-09-03;--:--;   1483.800
1962-09-04;--:--;   2047.305
1962-09-05;--:--;   3398.016
1962-09-06;--:--;   3114.848
1962-09-07;--:--;   2191.720
1962-09-08;--:--;   1659.364
1962-09-09;--:--;   1393.187
1962-09-10;--:--;   1231.781
1962-09-11;--:--;   1121.345
1962-09-12;--:--;   1050.553
1962-09-13;--:--;   1183.642
1962-09-14;--:--;   1226.117
1962-09-15;--:--;    968.435
1962-09-16;--:--;    877.821
1962-09-17;--:--;    792.870
1962-09-18;--:--;    713.583
1962-09-19;--:--;    645.623
1962-09-20;--:--;    583.326
1962-09-21;--:--;    543.683
1962-09-22;--:--;    526.692
1962-09-23;--:--;    515.366
1962-09-24;--:--;    495.544
1962-09-25;--:--;    478.554
1962-09-26;--:--;    470.059
1962-09-27;--:--;    467.227
1962-09-28;--:--;    458.732
1962-09-29;--:--;    444.574
1962-09-30;--:--;    427.584
1962-10-01;--:--;    416.257
1962-10-02;--:--;    396.435
1962-10-03;--:--;    387.940
1962-10-04;--:--;    382.277
1962-10-05;--:--;    368.118
1962-10-06;--:--;    359.623
1962-10-07;--:--;    353.960
1962-10-08;--:--;    345.465
1962-10-09;--:--;    339.802
1962-10-10;--:--;    317.148
1962-10-11;--:--;    308.653
1962-10-12;--:--;    189.723
1962-10-13;--:--;    189.723
1962-10-14;--:--;    189.723
1962-10-15;--:--;    189.723
1962-10-16;--:--;    189.723
1962-10-17;--:--;    189.723
1962-10-18;--:--;    189.723
1962-10-19;--:--;    189.723
1962-10-20;--:--;    189.723
1962-10-21;--:--;    124.594
1962-10-22;--:--;    124.594
1962-10-23;--:--;    124.594
1962-10-24;--:--;    124.594
1962-10-25;--:--;    124.594
1962-10-26;--:--;    124.594
1962-10-27;--:--;    124.594
1962-10-28;--:--;    124.594
1962-10-29;--:--;    124.594
1962-10-30;--:--;    124.594
1962-10-31;--:--;    124.594
1962-11-01;--:--;     79.287
1962-11-02;--:--;     79.287
1962-11-03;--:--;     79.287
1962-11-04;--:--;     79.287
1962-11-05;--:--;     79.287
1962-11-06;--:--;     79.287
1962-11-07;--:--;     79.287
1962-11-08;--:--;     79.287
1962-11-09;--:--;     79.287
1962-11-10;--:--;     79.287
1962-11-11;--:--;     79.287
1962-11-12;--:--;     79.287
1962-11-13;--:--;     79.287
1962-11-14;--:--;     79.287
1962-11-15;--:--;     79.287
1962-11-16;--:--;     50.970
1962-11-17;--:--;     50.970
1962-11-18;--:--;     50.970
1962-11-19;--:--;     50.970
1962-11-20;--:--;     50.970
1962-11-21;--:--;     50.970
1962-11-22;--:--;     50.970
1962-11-23;--:--;     50.970
1962-11-24;--:--;     50.970
1962-11-25;--:--;     50.970
1962-11-26;--:--;     50.970
1962-11-27;--:--;     50.970
1962-11-28;--:--;     50.970
1962-11-29;--:--;     50.970
1962-11-30;--:--;     50.970
1962-12-01;--:--;     28.317
1962-12-02;--:--;     28.317
1962-12-03;--:--;     28.317
1962-12-04;--:--;     28.317
1962-12-05;--:--;     28.317
1962-12-06;--:--;     28.317
1962-12-07;--:--;     28.317
1962-12-08;--:--;     28.317
1962-12-09;--:--;     28.317
1962-12-10;--:--;     28.317
1962-12-11;--:--;     28.317
1962-12-12;--:--;     28.317
1962-12-13;--:--;     28.317
1962-12-14;--:--;     28.317
1962-12-15;--:--;     28.317
1962-12-16;--:--;     25.768
1962-12-17;--:--;     25.768
1962-12-18;--:--;     25.768
1962-12-19;--:--;     25.768
1962-12-20;--:--;     25.768
1962-12-21;--:--;     25.768
1962-12-22;--:--;     25.768
1962-12-23;--:--;     25.768
1962-12-24;--:--;     25.768
1962-12-25;--:--;     25.768
1962-12-26;--:--;     25.768
1962-12-27;--:--;     25.768
1962-12-28;--:--;     25.768
1962-12-29;--:--;     25.768
1962-12-30;--:--;     25.768
1962-12-31;--:--;     25.768
1963-01-01;--:--;     15.008
1963-01-02;--:--;     15.008
1963-01-03;--:--;     15.008
1963-01-04;--:--;     15.008
1963-01-05;--:--;     15.008
1963-01-06;--:--;     15.008
1963-01-07;--:--;     15.008
1963-01-08;--:--;     15.008
1963-01-09;--:--;     15.008
1963-01-10;--:--;     15.008
1963-01-11;--:--;     15.008
1963-01-12;--:--;     15.008
1963-01-13;--:--;     15.008
1963-01-14;--:--;     15.008
1963-01-15;--:--;     15.008
1963-01-16;--:--;     15.008
1963-01-17;--:--;     15.008
1963-01-18;--:--;     15.008
1963-01-19;--:--;     15.008
1963-01-20;--:--;     15.008
1963-01-21;--:--;     15.008
1963-01-22;--:--;     15.008
1963-01-23;--:--;     15.008
1963-01-24;--:--;     15.008
1963-01-25;--:--;     15.008
1963-01-26;--:--;     15.008
1963-01-27;--:--;     15.008
1963-01-28;--:--;     15.008
1963-01-29;--:--;     15.008
1963-01-30;--:--;     15.008
1963-01-31;--:--;     15.008
1963-02-01;--:--;     11.893
1963-02-02;--:--;     11.893
1963-02-03;--:--;     11.893
1963-02-04;--:--;     11.893
1963-02-05;--:--;     11.893
1963-02-06;--:--;     11.893
1963-02-07;--:--;     11.893
1963-02-08;--:--;     11.893
1963-02-09;--:--;     11.893
1963-02-10;--:--;     11.893
1963-02-11;--:--;     11.893
1963-02-12;--:--;     11.893
1963-02-13;--:--;     11.893
1963-02-14;--:--;     11.893
1963-02-15;--:--;     11.893
1963-02-16;--:--;     11.893
1963-02-17;--:--;     11.893
1963-02-18;--:--;     11.893
1963-02-19;--:--;     11.893
1963-02-20;--:--;     11.893
1963-02-21;--:--;     11.893
1963-02-22;--:--;     11.893
1963-02-23;--:--;     11.893
1963-02-24;--:--;     11.893
1963-02-25;--:--;     11.893
1963-02-26;--:--;     11.893
1963-02-27;--:--;     11.893
1963-02-28;--:--;     11.893
1963-03-01;--:--;     11.327
1963-03-02;--:--;     11.327
1963-03-03;--:--;     11.327
1963-03-04;--:--;     11.327
1963-03-05;--:--;     11.327
1963-03-06;--:--;     11.327
1963-03-07;--:--;     11.327
1963-03-08;--:--;     11.327
1963-03-09;--:--;     11.327
1963-03-10;--:--;     11.327
1963-03-11;--:--;     11.327
1963-03-12;--:--;     11.327
1963-03-13;--:--;     11.327
1963-03-14;--:--;     11.327
1963-03-15;--:--;     11.327
1963-03-16;--:--;     11.327
1963-03-17;--:--;     11.327
1963-03-18;--:--;     11.327
1963-03-19;--:--;     11.327
1963-03-20;--:--;     11.327
1963-03-21;--:--;     11.327
1963-03-22;--:--;     11.327
1963-03-23;--:--;     11.327
1963-03-24;--:--;     11.327
1963-03-25;--:--;     11.327
1963-03-26;--:--;     11.327
1963-03-27;--:--;     11.327
1963-03-28;--:--;     11.327
1963-03-29;--:--;     11.327
1963-03-30;--:--;     11.327
1963-03-31;--:--;     11.327
1963-04-01;--:--;     11.893
1963-04-02;--:--;     11.893
1963-04-03;--:--;     11.893
1963-04-04;--:--;     11.893
1963-04-05;--:--;     11.893
1963-04-06;--:--;     11.893
1963-04-07;--:--;     11.893
1963-04-08;--:--;     11.893
1963-04-09;--:--;     11.893
1963-04-10;--:--;     11.893
1963-04-11;--:--;     11.893
1963-04-12;--:--;     11.893
1963-04-13;--:--;     11.893
1963-04-14;--:--;     11.893
1963-04-15;--:--;     11.893
1963-04-16;--:--;     11.893
1963-04-17;--:--;     11.893
1963-04-18;--:--;     11.893
1963-04-19;--:--;     11.893
1963-04-20;--:--;     11.893
1963-04-21;--:--;     11.893
1963-04-22;--:--;     11.893
1963-04-23;--:--;     11.893
1963-04-24;--:--;     11.893
1963-04-25;--:--;     11.893
1963-04-26;--:--;     11.893
1963-04-27;--:--;     11.893
1963-04-28;--:--;     11.893
1963-04-29;--:--;     11.893
1963-04-30;--:--;     11.893
1963-05-01;--:--;    201.049
1963-05-02;--:--;    201.049
1963-05-03;--:--;    201.049
1963-05-04;--:--;    201.049
1963-05-05;--:--;    201.049
1963-05-06;--:--;    201.049
1963-05-07;--:--;    201.049
1963-05-08;--:--;    201.049
1963-05-09;--:--;    201.049
1963-05-10;--:--;    201.049
1963-05-11;--:--;    201.049
1963-05-12;--:--;    201.049
1963-05-13;--:--;    201.049
1963-05-14;--:--;    201.049
1963-05-15;--:--;    201.049
1963-05-16;--:--;   2152.077
1963-05-17;--:--;   2152.077
1963-05-18;--:--;   2152.077
1963-05-19;--:--;   2152.077
1963-05-20;--:--;   2152.077
1963-05-21;--:--;   2152.077
1963-05-22;--:--;   2152.077
1963-05-23;--:--;   2152.077
1963-05-24;--:--;   2152.077
1963-05-25;--:--;   2152.077
1963-05-26;--:--;   2152.077
1963-05-27;--:--;   2152.077
1963-05-28;--:--;   2152.077
1963-05-29;--:--;   2152.077
1963-05-30;--:--;   2152.077
1963-05-31;--:--;   2152.077
1963-06-01;--:--;   2208.710
1963-06-02;--:--;   2067.126
1963-06-03;--:--;   1925.542
1963-06-04;--:--;   1840.592
1963-06-05;--:--;   1755.642
1963-06-06;--:--;   1699.008
1963-06-07;--:--;   1908.552
1963-06-08;--:--;   1919.879
1963-06-09;--:--;   1520.612
1963-06-10;--:--;   1268.593
1963-06-11;--:--;   1424.335
1963-06-12;--:--;   1500.790
1963-06-13;--:--;   1543.266
1963-06-14;--:--;   1730.156
1963-06-15;--:--;   2004.829
1963-06-16;--:--;   2387.106
1963-06-17;--:--;   3086.531
1963-06-18;--:--;   2316.314
1963-06-19;--:--;   1820.770
1963-06-20;--:--;   1458.315
1963-06-21;--:--;   1302.573
1963-06-22;--:--;   1319.563
1963-06-23;--:--;   1370.533
1963-06-24;--:--;   1478.137
1963-06-25;--:--;   1472.474
1963-06-26;--:--;   1370.533
1963-06-27;--:--;   1325.226
1963-06-28;--:--;   1160.989
1963-06-29;--:--;   1110.019
1963-06-30;--:--;   1118.514
1963-07-01;--:--;   1398.850
1963-07-02;--:--;   1614.058
1963-07-03;--:--;   1554.592
1963-07-04;--:--;   1492.295
1963-07-05;--:--;   1435.662
1963-07-06;--:--;   1495.127
1963-07-07;--:--;   1495.127
1963-07-08;--:--;   1163.820
1963-07-09;--:--;    948.613
1963-07-10;--:--;    866.494
1963-07-11;--:--;    804.197
1963-07-12;--:--;    801.365
1963-07-13;--:--;    775.880
1963-07-14;--:--;    733.405
1963-07-15;--:--;    702.257
1963-07-16;--:--;    634.296
1963-07-17;--:--;    532.356
1963-07-18;--:--;    546.514
1963-07-19;--:--;    614.475
1963-07-20;--:--;    605.980
1963-07-21;--:--;    651.286
1963-07-22;--:--;    676.772
1963-07-23;--:--;    656.950
1963-07-24;--:--;    860.831
1963-07-25;--:--;   1905.721
1963-07-26;--:--;   1846.255
1963-07-27;--:--;   1837.760
1963-07-28;--:--;   2041.641
1963-07-29;--:--;   2254.017
1963-07-30;--:--;   2075.621
1963-07-31;--:--;   1582.909
1963-08-01;--:--;   1812.275
1963-08-02;--:--;   2041.641
1963-08-03;--:--;   1823.602
1963-08-04;--:--;   1769.800
1963-08-05;--:--;   1642.374
1963-08-06;--:--;   1673.523
1963-08-07;--:--;   1591.404
1963-08-08;--:--;   1347.880
1963-08-09;--:--;   1625.384
1963-08-10;--:--;   1653.701
1963-08-11;--:--;   2075.621
1963-08-12;--:--;   2010.493
1963-08-13;--:--;   1990.671
1963-08-14;--:--;   2095.443
1963-08-15;--:--;   1832.097
1963-08-16;--:--;   1574.414
1963-08-17;--:--;   1783.958
1963-08-18;--:--;   2024.651
1963-08-19;--:--;   2061.463
1963-08-20;--:--;   2171.899
1963-08-21;--:--;   2016.156
1963-08-22;--:--;   1902.889
1963-08-23;--:--;   1826.434
1963-08-24;--:--;   2143.582
1963-08-25;--:--;   2449.403
1963-08-26;--:--;   2916.630
1963-08-27;--:--;   3058.214
1963-08-28;--:--;   4134.253
1963-08-29;--:--;   3879.402
1963-08-30;--:--;   2687.264
1963-08-31;--:--;   2021.820
1963-09-01;--:--;   1766.968
1963-09-02;--:--;   1577.246
1963-09-03;--:--;   1503.622
1963-09-04;--:--;   1268.593
1963-09-05;--:--;   1141.167
1963-09-06;--:--;   1061.880
1963-09-07;--:--;    974.098
1963-09-08;--:--;    739.068
1963-09-09;--:--;    707.920
1963-09-10;--:--;    676.772
1963-09-11;--:--;    645.623
1963-09-12;--:--;    588.989
1963-09-13;--:--;    552.178
1963-09-14;--:--;    512.534
1963-09-15;--:--;    475.722
1963-09-16;--:--;    455.900
1963-09-17;--:--;    433.247
1963-09-18;--:--;    413.425
1963-09-19;--:--;    396.435
1963-09-20;--:--;    387.940
1963-09-21;--:--;    373.782
1963-09-22;--:--;    365.287
1963-09-23;--:--;    359.623
1963-09-24;--:--;    345.465
1963-09-25;--:--;    319.980
1963-09-26;--:--;    308.653
1963-09-27;--:--;    300.158
1963-09-28;--:--;    370.950
1963-09-29;--:--;    467.227
1963-09-30;--:--;    478.554
1963-10-01;--:--;    475.722
1963-10-02;--:--;    453.069
1963-10-03;--:--;    433.247
1963-10-04;--:--;    410.594
1963-10-05;--:--;    390.772
1963-10-06;--:--;    396.435
1963-10-07;--:--;    407.762
1963-10-08;--:--;    458.732
1963-10-09;--:--;    736.237
1963-10-10;--:--;    758.890
1963-10-11;--:--;    682.435
1963-10-12;--:--;    560.673
1963-10-13;--:--;    487.049
1963-10-14;--:--;    481.386
1963-10-15;--:--;    453.069
1963-10-16;--:--;    424.752
1963-10-17;--:--;    396.435
1963-10-18;--:--;    396.435
1963-10-19;--:--;    368.118
1963-10-20;--:--;    339.802
1963-10-21;--:--;    339.802
1963-10-22;--:--;    339.802
1963-10-23;--:--;    311.485
1963-10-24;--:--;    311.485
1963-10-25;--:--;    311.485
1963-10-26;--:--;    283.168
1963-10-27;--:--;    274.673
1963-10-28;--:--;    263.346
1963-10-29;--:--;    252.020
1963-10-30;--:--;    237.861
1963-10-31;--:--;    226.534
1963-11-01;--:--;    169.901
1963-11-02;--:--;    169.901
1963-11-03;--:--;    169.901
1963-11-04;--:--;    169.901
1963-11-05;--:--;    169.901
1963-11-06;--:--;    169.901
1963-11-07;--:--;    169.901
1963-11-08;--:--;    169.901
1963-11-09;--:--;    169.901
1963-11-10;--:--;    169.901
1963-11-11;--:--;     99.109
1963-11-12;--:--;     99.109
1963-11-13;--:--;     99.109
1963-11-14;--:--;     99.109
1963-11-15;--:--;     99.109
1963-11-16;--:--;     99.109
1963-11-17;--:--;     99.109
1963-11-18;--:--;     99.109
1963-11-19;--:--;     99.109
1963-11-20;--:--;     99.109
1963-11-21;--:--;     62.297
1963-11-22;--:--;     62.297
1963-11-23;--:--;     62.297
1963-11-24;--:--;     62.297
1963-11-25;--:--;     62.297
1963-11-26;--:--;     62.297
1963-11-27;--:--;     62.297
1963-11-28;--:--;     62.297
1963-11-29;--:--;     62.297
1963-11-30;--:--;     62.297
1963-12-01;--:--;     39.644
1963-12-02;--:--;     39.644
1963-12-03;--:--;     39.644
1963-12-04;--:--;     39.644
1963-12-05;--:--;     39.644
1963-12-06;--:--;     39.644
1963-12-07;--:--;     39.644
1963-12-08;--:--;     39.644
1963-12-09;--:--;     39.644
1963-12-10;--:--;     39.644
1963-12-11;--:--;     27.750
1963-12-12;--:--;     27.750
1963-12-13;--:--;     27.750
1963-12-14;--:--;     27.750
1963-12-15;--:--;     27.750
1963-12-16;--:--;     27.750
1963-12-17;--:--;     27.750
1963-12-18;--:--;     27.750
1963-12-19;--:--;     27.750
1963-12-20;--:--;     27.750
1963-12-21;--:--;     25.768
1963-12-22;--:--;     25.768
1963-12-23;--:--;     25.768
1963-12-24;--:--;     25.768
1963-12-25;--:--;     25.768
1963-12-26;--:--;     25.768
1963-12-27;--:--;     25.768
1963-12-28;--:--;     25.768
1963-12-29;--:--;     25.768
1963-12-30;--:--;     25.768
1963-12-31;--:--;     25.768
1964-01-01;--:--;     22.937
1964-01-02;--:--;     22.937
1964-01-03;--:--;     22.937
1964-01-04;--:--;     22.937
1964-01-05;--:--;     22.937
1964-01-06;--:--;     22.937
1964-01-07;--:--;     22.937
1964-01-08;--:--;     22.937
1964-01-09;--:--;     22.937
1964-01-10;--:--;     22.937
1964-01-11;--:--;     22.937
1964-01-12;--:--;     22.937
1964-01-13;--:--;     22.937
1964-01-14;--:--;     22.937
1964-01-15;--:--;     22.937
1964-01-16;--:--;     22.937
1964-01-17;--:--;     22.937
1964-01-18;--:--;     22.937
1964-01-19;--:--;     22.937
1964-01-20;--:--;     22.937
1964-01-21;--:--;     22.937
1964-01-22;--:--;     22.937
1964-01-23;--:--;     22.937
1964-01-24;--:--;     22.937
1964-01-25;--:--;     22.937
1964-01-26;--:--;     22.937
1964-01-27;--:--;     22.937
1964-01-28;--:--;     22.937
1964-01-29;--:--;     22.937
1964-01-30;--:--;     22.937
1964-01-31;--:--;     22.937
1964-02-01;--:--;     18.689
1964-02-02;--:--;     18.689
1964-02-03;--:--;     18.689
1964-02-04;--:--;     18.689
1964-02-05;--:--;     18.689
1964-02-06;--:--;     18.689
1964-02-07;--:--;     18.689
1964-02-08;--:--;     18.689
1964-02-09;--:--;     18.689
1964-02-10;--:--;     18.689
1964-02-11;--:--;     18.689
1964-02-12;--:--;     18.689
1964-02-13;--:--;     18.689
1964-02-14;--:--;     18.689
1964-02-15;--:--;     18.689
1964-02-16;--:--;     18.689
1964-02-17;--:--;     18.689
1964-02-18;--:--;     18.689
1964-02-19;--:--;     18.689
1964-02-20;--:--;     18.689
1964-02-21;--:--;     18.689
1964-02-22;--:--;     18.689
1964-02-23;--:--;     18.689
